Brand,Model,Year,Selling_Price,Present_Price,Kms_Driven,Fuel_Type,Seller_Type,Transmission,Owner
Kia,Seltos,2014,2.31,24.06,75825,Diesel,Dealer,Automatic,2
Hyundai,Creta,2020,0.79,4.17,25044,Petrol,Individual,Manual,2
Mahindra,Bolero,2013,2.41,16.81,12493,Diesel,Dealer,Automatic,0
Maruti,Alto,2006,0.5,23.71,190006,CNG,Individual,Automatic,0
Hyundai,Creta,2013,0.5,10.6,86731,Diesel,Dealer,Manual,5
Mahindra,Bolero,2020,10.24,21.76,106253,CNG,Individual,Automatic,3
Honda,Civic,2012,0.5,16.92,26450,CNG,Individual,Manual,5
Hyundai,Venue,2015,4.11,21.29,62469,Petrol,Dealer,Automatic,0
Toyota,Etios,2010,0.5,5.21,151904,Diesel,Individual,Automatic,5
Toyota,Etios,2011,0.5,17.02,152558,Petrol,Dealer,Automatic,4
Honda,Civic,2007,0.5,3.23,30597,CNG,Dealer,Manual,5
Toyota,Innova,2018,1.16,7.57,112755,Diesel,Individual,Manual,0
Mahindra,XUV500,2015,0.5,16.41,157661,Petrol,Individual,Automatic,4
Mahindra,XUV500,2018,6.06,18.6,157397,Petrol,Dealer,Automatic,1
Hyundai,i20,2016,0.5,4.03,55287,Petrol,Individual,Manual,5
Kia,Sonet,2019,0.5,9.36,171147,Petrol,Individual,Manual,4
Honda,City,2014,0.5,9.49,144622,CNG,Individual,Automatic,1
Honda,City,2018,3.19,17.06,177695,Petrol,Dealer,Automatic,5
Kia,Seltos,2018,2.38,9.19,96676,Diesel,Dealer,Manual,4
Tata,Harrier,2006,0.5,13.83,188559,Petrol,Dealer,Automatic,3
Tata,Harrier,2005,0.5,11.75,60403,CNG,Dealer,Automatic,0
Hyundai,i20,2020,10.22,20.61,103328,Petrol,Dealer,Automatic,4
Toyota,Innova,2014,0.5,10.74,161500,CNG,Individual,Automatic,4
Maruti,Dzire,2020,4.74,14.92,132548,Petrol,Individual,Manual,3
Kia,Sonet,2010,0.5,13.36,62507,CNG,Dealer,Manual,1
Hyundai,Creta,2009,0.5,8.0,166929,Diesel,Individual,Automatic,3
Tata,Tiago,2020,0.5,4.06,173105,Petrol,Dealer,Manual,2
Kia,Seltos,2018,6.85,22.24,92569,Petrol,Individual,Automatic,2
Toyota,Fortuner,2014,0.5,14.75,158096,Diesel,Individual,Automatic,1
Tata,Harrier,2017,0.5,4.08,27972,CNG,Individual,Manual,1
Tata,Harrier,2010,0.5,3.66,66408,CNG,Individual,Manual,1
Honda,Amaze,2017,4.51,15.7,152717,Diesel,Dealer,Automatic,1
Tata,Harrier,2008,0.5,21.1,98676,Diesel,Individual,Automatic,0
Kia,Sonet,2020,4.25,12.53,144771,CNG,Dealer,Manual,2
Kia,Seltos,2007,0.5,12.37,97105,Diesel,Individual,Automatic,4
Tata,Harrier,2023,7.25,9.5,89540,Petrol,Individual,Manual,0
Tata,Tiago,2007,0.5,5.08,151858,Petrol,Dealer,Manual,5
Kia,Sonet,2024,14.94,18.87,102066,CNG,Dealer,Automatic,4
Honda,City,2016,6.7,23.24,79712,Diesel,Individual,Automatic,0
Mahindra,XUV500,2014,1.04,20.93,60231,Petrol,Individual,Automatic,3
Maruti,Alto,2006,0.5,20.17,56485,Petrol,Individual,Manual,5
Tata,Harrier,2009,0.5,15.66,160548,Diesel,Dealer,Manual,5
Honda,City,2020,10.3,23.29,170475,Petrol,Dealer,Automatic,5
Kia,Sonet,2022,6.63,10.46,97335,Diesel,Dealer,Automatic,2
Maruti,Swift,2006,0.5,18.14,92774,Diesel,Dealer,Manual,5
Honda,Civic,2015,1.9,8.47,18687,CNG,Individual,Manual,0
Toyota,Etios,2021,0.5,6.24,186370,Petrol,Individual,Automatic,5
Maruti,Alto,2008,0.5,19.41,147451,CNG,Individual,Manual,3
Kia,Seltos,2024,5.77,8.03,75846,Petrol,Dealer,Automatic,3
Mahindra,XUV500,2018,6.23,20.93,108344,CNG,Individual,Automatic,3
Hyundai,Venue,2011,0.5,17.02,52288,Petrol,Dealer,Automatic,2
Kia,Sonet,2019,4.06,15.05,162059,Petrol,Individual,Automatic,5
Mahindra,XUV500,2007,0.5,21.83,99296,Petrol,Dealer,Automatic,1
Kia,Seltos,2015,2.37,9.26,83756,Diesel,Dealer,Manual,0
Kia,Seltos,2018,1.52,11.87,178889,Petrol,Dealer,Automatic,5
Hyundai,i20,2005,0.5,20.98,57581,Diesel,Dealer,Automatic,2
Maruti,Alto,2019,5.51,15.11,35006,Petrol,Individual,Manual,3
Toyota,Fortuner,2016,1.85,11.12,26132,Diesel,Dealer,Manual,5
Honda,Civic,2016,1.37,9.46,60908,Diesel,Dealer,Manual,3
Honda,Civic,2006,0.5,7.05,13768,Diesel,Dealer,Automatic,0
Hyundai,Venue,2005,0.5,10.0,85945,Diesel,Dealer,Automatic,3
Kia,Sonet,2007,0.5,17.59,165595,CNG,Individual,Automatic,5
Maruti,Swift,2014,1.43,13.13,47755,Diesel,Dealer,Automatic,5
Toyota,Fortuner,2005,0.5,21.27,13967,Petrol,Dealer,Automatic,2
Hyundai,Verna,2023,1.72,3.11,29646,Diesel,Individual,Manual,2
Hyundai,i20,2008,0.5,24.79,176873,Petrol,Individual,Automatic,0
Hyundai,Creta,2016,0.5,11.25,91963,Petrol,Individual,Manual,4
Honda,Civic,2014,0.5,12.61,181775,CNG,Individual,Manual,5
Toyota,Etios,2007,0.5,7.09,164439,Diesel,Dealer,Automatic,4
Tata,Nexon,2010,0.5,22.53,145842,CNG,Dealer,Manual,1
Mahindra,Bolero,2005,0.5,7.13,15734,Petrol,Individual,Manual,1
Kia,Sonet,2011,0.5,24.25,56291,CNG,Dealer,Manual,2
Mahindra,XUV500,2010,0.5,13.64,66822,Petrol,Dealer,Manual,4
Toyota,Innova,2011,0.5,13.0,184451,Petrol,Individual,Automatic,3
Maruti,Dzire,2007,0.5,12.97,70335,Diesel,Dealer,Automatic,4
Toyota,Fortuner,2005,0.5,15.48,59591,Petrol,Dealer,Manual,4
Honda,Amaze,2022,9.63,16.54,66589,CNG,Individual,Automatic,4
Tata,Nexon,2023,13.52,17.04,33917,CNG,Dealer,Automatic,5
Kia,Seltos,2017,5.06,19.22,22176,Diesel,Individual,Manual,4
Honda,City,2024,2.34,4.57,23454,Petrol,Individual,Manual,0
Toyota,Etios,2007,0.5,5.81,6618,Petrol,Individual,Manual,1
Hyundai,Creta,2007,0.5,23.62,186039,CNG,Individual,Automatic,3
Honda,Amaze,2013,0.5,8.87,69548,CNG,Dealer,Manual,2
Honda,City,2023,19.38,24.3,67180,Diesel,Dealer,Automatic,4
Honda,Civic,2019,1.83,9.13,149905,Diesel,Dealer,Manual,4
Hyundai,Verna,2006,0.5,19.12,92172,CNG,Individual,Manual,5
Mahindra,XUV500,2023,6.82,10.19,118645,Diesel,Individual,Automatic,0
Tata,Harrier,2013,0.5,16.63,197830,Petrol,Individual,Automatic,0
Kia,Sonet,2022,17.17,21.69,31714,Petrol,Individual,Automatic,0
Maruti,Baleno,2019,0.5,4.06,194379,Diesel,Dealer,Manual,4
Maruti,Swift,2012,0.5,12.54,150063,Diesel,Dealer,Automatic,3
Tata,Nexon,2008,0.5,13.64,24577,Petrol,Dealer,Automatic,3
Toyota,Etios,2005,0.5,24.83,16830,Petrol,Dealer,Automatic,0
Mahindra,Scorpio,2022,0.85,6.25,179602,CNG,Individual,Automatic,4
Toyota,Innova,2015,0.5,13.22,63991,Petrol,Individual,Automatic,5
Maruti,Alto,2016,0.5,10.0,151984,Diesel,Dealer,Manual,4
Maruti,Dzire,2013,0.5,24.81,133435,CNG,Individual,Manual,3
Hyundai,Creta,2012,0.5,6.41,124945,Petrol,Individual,Automatic,3
Maruti,Swift,2023,14.1,19.92,105891,Petrol,Individual,Automatic,4
Hyundai,Creta,2007,0.5,15.83,25368,CNG,Individual,Manual,1
Toyota,Fortuner,2016,1.27,11.14,151720,Diesel,Dealer,Automatic,3
Maruti,Baleno,2009,0.5,23.59,149568,CNG,Dealer,Manual,5
Honda,Amaze,2021,8.42,17.64,182766,CNG,Individual,Automatic,0
Tata,Nexon,2008,0.5,23.0,196055,Petrol,Individual,Manual,2
Mahindra,Bolero,2019,4.52,13.68,122003,Petrol,Individual,Manual,2
Hyundai,Verna,2019,7.55,23.14,179412,Petrol,Dealer,Automatic,5
Mahindra,Scorpio,2015,4.22,23.67,28752,Diesel,Individual,Manual,0
Maruti,Swift,2012,0.5,17.69,97299,Petrol,Dealer,Manual,3
Mahindra,Bolero,2013,0.5,24.55,34762,Petrol,Individual,Automatic,4
Mahindra,XUV500,2005,0.5,18.94,192510,CNG,Individual,Automatic,4
Kia,Sonet,2016,4.74,22.99,42359,Petrol,Individual,Automatic,5
Toyota,Etios,2011,0.5,4.77,153727,CNG,Dealer,Automatic,1
Tata,Nexon,2021,6.27,12.1,61065,Petrol,Individual,Manual,2
Hyundai,i20,2019,6.24,17.54,136221,Diesel,Individual,Automatic,3
Kia,Sonet,2020,3.37,5.58,6299,Diesel,Individual,Manual,1
Toyota,Etios,2014,0.5,17.06,95014,Petrol,Individual,Automatic,0
Tata,Tiago,2015,2.08,22.68,89511,CNG,Individual,Manual,1
Hyundai,Creta,2024,11.46,13.84,29351,Petrol,Dealer,Automatic,5
Toyota,Innova,2009,0.5,15.57,89312,CNG,Dealer,Manual,2
Tata,Tiago,2012,0.5,11.19,12356,CNG,Individual,Manual,4
Hyundai,Venue,2005,0.5,21.95,157802,Petrol,Dealer,Manual,5
Tata,Harrier,2009,0.5,9.17,23461,Diesel,Dealer,Manual,0
Kia,Sonet,2007,0.5,14.81,160376,CNG,Dealer,Manual,0
Tata,Harrier,2021,11.71,20.56,130911,Petrol,Dealer,Automatic,2
Honda,Amaze,2007,0.5,10.93,186294,Diesel,Individual,Automatic,4
Hyundai,i20,2016,0.5,12.09,160396,Petrol,Individual,Manual,4
Maruti,Dzire,2013,0.5,13.1,132044,CNG,Dealer,Manual,4
Mahindra,Scorpio,2016,0.5,8.14,47276,CNG,Individual,Manual,3
Tata,Harrier,2023,6.74,14.52,191158,CNG,Dealer,Manual,3
Maruti,Swift,2007,0.5,11.59,68634,Diesel,Individual,Automatic,2
Hyundai,Venue,2015,0.5,7.44,106367,Diesel,Dealer,Manual,2
Honda,Amaze,2023,2.49,6.18,89017,Petrol,Individual,Automatic,3
Toyota,Fortuner,2014,0.83,7.85,16709,Diesel,Dealer,Manual,4
Kia,Seltos,2010,0.5,21.95,92194,Diesel,Individual,Automatic,2
Kia,Seltos,2017,4.88,24.84,176428,Diesel,Individual,Automatic,5
Toyota,Innova,2011,0.5,3.6,64135,Diesel,Individual,Automatic,4
Hyundai,Venue,2011,0.5,5.85,189491,Diesel,Dealer,Manual,4
Honda,City,2024,4.76,5.02,15433,Diesel,Individual,Automatic,2
Kia,Seltos,2013,0.5,21.19,118811,Diesel,Dealer,Manual,1
Tata,Nexon,2016,4.52,13.4,49724,Diesel,Dealer,Automatic,1
Toyota,Etios,2008,0.5,9.82,16155,Diesel,Individual,Manual,2
Toyota,Innova,2023,16.74,24.73,161899,CNG,Individual,Automatic,2
Toyota,Etios,2020,2.95,7.75,101684,Diesel,Dealer,Automatic,3
Mahindra,XUV500,2009,0.5,13.92,189502,Petrol,Individual,Automatic,5
Tata,Nexon,2009,0.5,7.05,124534,Diesel,Dealer,Automatic,4
Mahindra,XUV500,2010,0.5,5.81,78528,Petrol,Individual,Automatic,0
Mahindra,XUV500,2011,0.5,3.39,182305,Diesel,Individual,Manual,1
Hyundai,Venue,2008,0.5,24.9,113433,Petrol,Individual,Manual,5
Hyundai,Venue,2024,6.96,10.49,109771,Petrol,Dealer,Manual,3
Honda,Amaze,2006,0.5,4.17,108577,CNG,Individual,Manual,1
Maruti,Baleno,2018,7.95,22.17,88927,Diesel,Individual,Automatic,3
Maruti,Swift,2010,0.5,18.25,149625,Petrol,Individual,Automatic,2
Mahindra,Scorpio,2021,13.58,20.27,60904,Petrol,Individual,Manual,0
Hyundai,Creta,2016,4.64,20.33,36006,Diesel,Individual,Manual,1
Mahindra,Scorpio,2007,0.5,8.89,22428,Diesel,Individual,Automatic,0
Maruti,Baleno,2010,0.5,14.34,58274,CNG,Dealer,Manual,3
Toyota,Etios,2023,5.47,7.44,24911,CNG,Individual,Manual,1
Tata,Harrier,2015,3.03,24.27,162314,Diesel,Individual,Automatic,0
Tata,Tiago,2016,1.77,8.2,33155,Petrol,Dealer,Manual,0
Hyundai,i20,2007,0.5,11.07,63264,Diesel,Individual,Manual,1
Hyundai,Venue,2021,7.96,13.54,110537,CNG,Individual,Automatic,0
Hyundai,i20,2022,1.28,6.5,161041,Petrol,Individual,Manual,3
Mahindra,Bolero,2015,2.99,18.84,103370,Diesel,Individual,Manual,0
Hyundai,Creta,2022,8.97,16.49,55895,Petrol,Individual,Manual,4
Hyundai,Venue,2006,0.5,22.65,186750,Diesel,Individual,Automatic,1
Mahindra,Bolero,2009,0.5,14.87,89388,CNG,Individual,Automatic,1
Tata,Harrier,2022,0.5,3.99,151573,Diesel,Dealer,Manual,4
Toyota,Innova,2007,0.5,5.41,116845,Diesel,Individual,Manual,1
Honda,Civic,2016,5.88,20.13,48940,Diesel,Dealer,Automatic,0
Kia,Sonet,2023,12.87,17.76,176314,Diesel,Dealer,Manual,2
Mahindra,Bolero,2019,12.1,22.36,55629,Petrol,Individual,Automatic,0
Maruti,Swift,2011,0.5,16.92,172263,Petrol,Dealer,Automatic,0
Mahindra,Scorpio,2020,0.91,5.58,80187,Petrol,Individual,Automatic,1
Toyota,Fortuner,2024,18.92,24.95,130571,CNG,Individual,Manual,1
Tata,Harrier,2021,5.24,6.51,17004,CNG,Dealer,Automatic,0
Hyundai,Creta,2010,0.5,14.4,144093,CNG,Individual,Manual,3
Tata,Nexon,2008,0.5,4.83,175282,Petrol,Dealer,Manual,3
Tata,Nexon,2020,3.07,4.66,57460,Diesel,Dealer,Automatic,1
Kia,Seltos,2011,0.5,8.76,69638,Petrol,Individual,Manual,3
Maruti,Dzire,2018,2.0,14.62,114825,CNG,Individual,Manual,4
Toyota,Innova,2015,1.63,14.56,40301,Petrol,Individual,Automatic,2
Maruti,Baleno,2016,1.38,8.41,14745,CNG,Dealer,Manual,3
Mahindra,XUV500,2005,0.5,19.74,50562,Petrol,Individual,Manual,2
Maruti,Alto,2010,0.5,14.91,126269,CNG,Individual,Manual,1
Kia,Sonet,2017,5.49,19.3,22714,Petrol,Individual,Automatic,1
Hyundai,Creta,2009,0.5,22.26,124983,Petrol,Dealer,Automatic,5
Honda,Civic,2014,0.5,14.32,160514,Petrol,Dealer,Manual,5
Mahindra,Bolero,2020,11.52,21.64,96454,Diesel,Dealer,Manual,4
Toyota,Innova,2008,0.5,24.6,197134,CNG,Dealer,Automatic,0
Hyundai,Verna,2016,3.43,10.23,72424,Diesel,Dealer,Automatic,0
Mahindra,Bolero,2020,5.81,14.3,140391,CNG,Dealer,Automatic,3
Toyota,Innova,2014,0.5,12.15,53158,CNG,Dealer,Manual,4
Mahindra,XUV500,2005,0.5,23.28,125479,Petrol,Individual,Automatic,1
Kia,Seltos,2022,17.38,24.51,50816,CNG,Dealer,Manual,4
Tata,Nexon,2009,0.5,7.8,93083,Diesel,Individual,Automatic,4
Maruti,Dzire,2019,4.01,8.84,29995,Petrol,Dealer,Automatic,3
Toyota,Fortuner,2014,1.25,13.66,14109,CNG,Dealer,Automatic,4
Tata,Tiago,2013,0.5,19.7,52657,Diesel,Dealer,Manual,5
Mahindra,Scorpio,2008,0.5,15.14,155537,CNG,Dealer,Automatic,0
Toyota,Innova,2021,1.16,5.9,179443,CNG,Dealer,Automatic,0
Maruti,Alto,2019,8.66,22.53,97215,CNG,Individual,Automatic,4
Tata,Tiago,2011,0.5,6.47,71378,CNG,Individual,Automatic,4
Honda,City,2019,9.34,19.6,91728,CNG,Dealer,Automatic,0
Kia,Seltos,2009,0.5,12.9,13736,Diesel,Dealer,Automatic,0
Tata,Harrier,2018,3.43,12.66,104320,Petrol,Dealer,Automatic,2
Maruti,Alto,2009,0.5,11.71,27206,Diesel,Individual,Manual,1
Tata,Harrier,2010,0.5,23.87,83114,CNG,Dealer,Manual,2
Hyundai,Verna,2022,5.95,6.95,63306,Diesel,Dealer,Automatic,0
Honda,City,2022,2.72,5.64,99017,Petrol,Individual,Automatic,2
Mahindra,Scorpio,2005,0.5,18.36,93213,Petrol,Individual,Manual,5
Hyundai,i20,2009,0.5,10.55,30433,Diesel,Dealer,Automatic,2
Hyundai,Venue,2015,2.92,20.76,60512,Petrol,Individual,Automatic,2
Mahindra,Bolero,2024,19.0,22.26,26213,Diesel,Dealer,Manual,5
Kia,Seltos,2017,5.7,17.68,18142,CNG,Dealer,Automatic,1
Hyundai,Venue,2006,0.5,21.91,141885,CNG,Dealer,Automatic,0
Mahindra,Scorpio,2016,3.82,15.99,71863,Petrol,Individual,Automatic,2
Mahindra,Bolero,2019,2.93,14.82,183542,CNG,Individual,Automatic,5
Tata,Harrier,2016,0.5,4.7,172185,Petrol,Individual,Manual,3
Honda,Civic,2008,0.5,20.9,119472,Petrol,Individual,Automatic,4
Kia,Seltos,2016,0.86,20.23,190686,CNG,Dealer,Automatic,5
Tata,Nexon,2024,6.86,10.64,68040,Petrol,Individual,Manual,4
Toyota,Etios,2017,3.64,18.15,146082,Diesel,Dealer,Manual,1
Toyota,Fortuner,2010,0.5,12.44,113566,CNG,Dealer,Automatic,1
Toyota,Etios,2009,0.5,11.76,29456,CNG,Dealer,Manual,3
Hyundai,Venue,2008,0.5,21.57,94856,Diesel,Dealer,Manual,3
Honda,City,2011,0.5,13.27,83932,Diesel,Individual,Automatic,2
Maruti,Baleno,2011,0.5,12.65,183438,Diesel,Dealer,Manual,5
Tata,Nexon,2016,3.93,9.13,5435,Petrol,Dealer,Automatic,1
Tata,Tiago,2015,0.5,4.94,124305,Diesel,Individual,Automatic,5
Tata,Tiago,2014,0.83,10.32,5411,Diesel,Individual,Automatic,5
Kia,Seltos,2019,7.43,19.69,74981,CNG,Individual,Manual,0
Mahindra,Bolero,2019,10.93,19.33,7210,Diesel,Dealer,Manual,0
Honda,Amaze,2008,0.5,8.68,40183,CNG,Dealer,Automatic,5
Mahindra,Scorpio,2023,9.66,13.86,79238,Petrol,Dealer,Manual,1
Mahindra,Bolero,2022,10.17,20.14,152694,CNG,Individual,Manual,5
Toyota,Etios,2024,11.25,10.83,12414,Petrol,Dealer,Automatic,0
Kia,Seltos,2019,2.38,9.02,160313,Diesel,Dealer,Manual,0
Honda,Amaze,2021,6.6,13.48,56526,CNG,Dealer,Manual,5
Tata,Tiago,2020,3.12,12.79,145868,Petrol,Individual,Manual,4
Honda,City,2018,4.13,18.97,197783,Diesel,Individual,Manual,1
Tata,Tiago,2012,0.5,5.17,66110,Diesel,Individual,Manual,3
Honda,Amaze,2009,0.5,7.9,18978,Diesel,Individual,Manual,1
Maruti,Alto,2014,0.76,19.69,44543,Diesel,Individual,Manual,5
Tata,Tiago,2018,2.76,6.35,32727,Petrol,Dealer,Automatic,1
Tata,Tiago,2012,0.5,20.28,150698,CNG,Individual,Automatic,5
Toyota,Innova,2014,0.5,17.33,144801,Petrol,Individual,Automatic,4
Honda,Civic,2009,0.5,22.25,112951,CNG,Individual,Manual,2
Tata,Tiago,2011,0.5,12.99,74627,Petrol,Dealer,Automatic,3
Honda,City,2019,8.09,18.25,47113,Diesel,Individual,Manual,4
Mahindra,Scorpio,2019,1.64,9.11,147686,CNG,Individual,Automatic,1
Tata,Nexon,2020,10.31,18.57,24189,CNG,Dealer,Manual,0
Hyundai,i20,2018,7.45,22.22,165642,Diesel,Dealer,Automatic,4
Mahindra,XUV500,2017,2.96,20.78,141835,Petrol,Individual,Automatic,5
Hyundai,Venue,2005,0.5,15.09,69820,Diesel,Dealer,Manual,2
Maruti,Alto,2007,0.5,4.9,161983,Diesel,Individual,Automatic,2
Mahindra,XUV500,2015,0.5,6.26,40431,Petrol,Individual,Automatic,4
Tata,Tiago,2009,0.5,10.42,192900,CNG,Dealer,Automatic,4
Toyota,Fortuner,2007,0.5,16.31,59624,Diesel,Individual,Manual,1
Maruti,Baleno,2018,0.5,4.59,182004,Petrol,Individual,Manual,5
Maruti,Baleno,2012,0.5,12.85,156084,Petrol,Individual,Manual,0
Honda,Amaze,2020,1.35,7.43,172956,Diesel,Dealer,Automatic,5
Mahindra,Scorpio,2015,0.5,4.53,170942,CNG,Dealer,Manual,1
Honda,Amaze,2011,0.5,8.95,89971,CNG,Individual,Manual,1
Tata,Nexon,2022,7.23,14.54,130336,CNG,Individual,Manual,1
Mahindra,Bolero,2009,0.5,6.08,53949,Petrol,Individual,Automatic,5
Honda,City,2013,0.5,13.9,122747,CNG,Individual,Automatic,0
Mahindra,Scorpio,2007,0.5,21.89,40240,Diesel,Individual,Automatic,2
Toyota,Etios,2021,2.26,6.22,93114,Petrol,Dealer,Manual,0
Toyota,Innova,2011,0.5,4.19,198353,CNG,Dealer,Manual,1
Mahindra,Scorpio,2012,0.5,18.71,141385,CNG,Dealer,Automatic,1
Honda,City,2010,0.5,19.76,78225,Petrol,Dealer,Automatic,3
Hyundai,i20,2019,4.92,15.15,149246,Petrol,Dealer,Manual,0
Toyota,Innova,2023,9.01,13.92,167106,Diesel,Dealer,Automatic,2
Hyundai,Creta,2020,8.92,17.31,29246,CNG,Dealer,Manual,4
Tata,Harrier,2005,0.5,6.65,190208,Diesel,Dealer,Manual,3
Hyundai,i20,2009,0.5,5.54,102443,Petrol,Individual,Automatic,3
Hyundai,Verna,2006,0.5,3.98,109385,Diesel,Individual,Automatic,1
Hyundai,Verna,2019,2.36,9.91,190875,Diesel,Dealer,Automatic,0
Hyundai,Venue,2023,14.55,20.26,137783,Petrol,Dealer,Manual,2
Kia,Sonet,2008,0.5,16.46,185472,Petrol,Individual,Manual,0
Hyundai,Creta,2021,8.44,13.99,116226,Diesel,Dealer,Automatic,2
Hyundai,Venue,2022,15.66,24.08,123682,CNG,Dealer,Automatic,4
Tata,Tiago,2013,0.5,20.32,35074,CNG,Dealer,Manual,3
Mahindra,Scorpio,2014,0.5,13.59,60034,Diesel,Dealer,Automatic,5
Hyundai,i20,2008,0.5,13.64,183407,Petrol,Dealer,Automatic,2
Mahindra,XUV500,2014,2.03,22.05,55595,Petrol,Individual,Automatic,1
Kia,Seltos,2013,0.5,8.59,92303,CNG,Individual,Manual,3
Hyundai,Creta,2014,0.5,7.84,153961,CNG,Individual,Automatic,2
Tata,Nexon,2007,0.5,10.22,121238,Diesel,Dealer,Automatic,2
Maruti,Baleno,2022,0.5,4.57,189761,Diesel,Individual,Automatic,1
Maruti,Baleno,2018,0.5,4.55,140362,CNG,Dealer,Automatic,0
Mahindra,Scorpio,2007,0.5,3.1,113182,Petrol,Dealer,Automatic,5
Mahindra,XUV500,2023,13.34,21.04,146514,CNG,Individual,Automatic,3
Mahindra,Scorpio,2023,6.07,8.55,104334,Petrol,Dealer,Automatic,0
Tata,Nexon,2014,0.5,20.98,129212,Petrol,Dealer,Manual,5
Toyota,Fortuner,2016,0.5,12.31,106689,Petrol,Individual,Automatic,4
Tata,Nexon,2019,3.7,10.31,79058,CNG,Individual,Manual,2
Kia,Seltos,2008,0.5,24.71,91012,CNG,Individual,Manual,4
Hyundai,Venue,2007,0.5,19.12,188590,Diesel,Individual,Manual,0
Maruti,Dzire,2017,0.5,14.36,174059,Petrol,Individual,Manual,4
Maruti,Baleno,2010,0.5,19.96,77740,Diesel,Dealer,Manual,4
Honda,Civic,2007,0.5,14.77,59750,Petrol,Individual,Automatic,1
Mahindra,Scorpio,2013,1.12,21.64,52673,Diesel,Dealer,Automatic,0
Kia,Seltos,2010,0.5,7.41,69883,Petrol,Dealer,Automatic,0
Kia,Sonet,2016,0.52,10.9,133278,Petrol,Individual,Automatic,2
Mahindra,XUV500,2007,0.5,4.99,176276,Diesel,Individual,Automatic,5
Tata,Nexon,2007,0.5,20.04,100495,CNG,Individual,Automatic,5
Toyota,Innova,2017,1.05,13.95,167151,Petrol,Individual,Manual,0
Mahindra,XUV500,2013,0.52,21.46,59093,Petrol,Dealer,Automatic,1
Mahindra,XUV500,2018,7.5,22.88,100942,CNG,Individual,Automatic,2
Kia,Sonet,2010,0.5,21.98,20980,CNG,Individual,Automatic,1
Tata,Nexon,2005,0.5,15.2,127865,Petrol,Individual,Manual,3
Tata,Nexon,2015,0.79,17.98,118705,CNG,Dealer,Automatic,5
Kia,Sonet,2021,4.47,9.68,120590,Diesel,Individual,Automatic,1
Kia,Seltos,2014,0.5,21.21,197509,Diesel,Dealer,Manual,1
Maruti,Dzire,2015,0.5,3.2,37664,Petrol,Dealer,Manual,3
Tata,Tiago,2020,2.04,10.76,187760,Petrol,Individual,Manual,2
Mahindra,Scorpio,2020,11.13,19.94,100599,Diesel,Individual,Automatic,1
Tata,Tiago,2023,8.96,9.96,11306,Diesel,Dealer,Manual,3
Tata,Tiago,2014,0.5,7.66,47504,Petrol,Dealer,Manual,3
Honda,Amaze,2005,0.5,14.31,34040,Petrol,Dealer,Automatic,4
Honda,Amaze,2023,9.94,17.71,152261,CNG,Individual,Manual,5
Maruti,Baleno,2011,0.5,17.28,82217,CNG,Dealer,Manual,2
Mahindra,XUV500,2022,1.01,5.01,138320,Diesel,Dealer,Manual,4
Tata,Harrier,2020,7.67,15.83,54244,Petrol,Individual,Manual,3
Hyundai,Venue,2019,8.36,20.91,111792,Petrol,Individual,Manual,2
Tata,Harrier,2021,0.5,6.88,156141,Petrol,Individual,Automatic,5
Kia,Seltos,2011,0.5,4.97,123504,CNG,Dealer,Automatic,0
Kia,Seltos,2018,7.29,21.69,79882,Petrol,Individual,Manual,2
Maruti,Dzire,2012,0.5,8.49,32329,CNG,Individual,Automatic,1
Hyundai,Verna,2017,2.75,10.0,23955,Diesel,Individual,Manual,0
Mahindra,Bolero,2014,0.53,18.2,43935,Diesel,Individual,Manual,5
Mahindra,Bolero,2014,0.5,12.98,180408,Diesel,Dealer,Manual,2
Maruti,Baleno,2016,0.5,10.03,139237,Diesel,Dealer,Automatic,5
Maruti,Dzire,2023,0.96,4.4,138634,CNG,Individual,Automatic,1
Mahindra,Scorpio,2016,4.23,23.97,146736,Diesel,Individual,Automatic,2
Kia,Seltos,2006,0.5,8.66,198917,CNG,Dealer,Automatic,5
Tata,Tiago,2011,0.5,8.32,49069,Diesel,Dealer,Automatic,3
Honda,Amaze,2010,0.5,3.32,65087,Petrol,Dealer,Automatic,0
Hyundai,Creta,2013,0.5,12.64,5548,CNG,Dealer,Automatic,3
Maruti,Baleno,2007,0.5,24.44,54917,CNG,Individual,Manual,2
Hyundai,i20,2011,0.5,8.81,29385,Diesel,Individual,Automatic,0
Mahindra,XUV500,2006,0.5,24.29,46463,Petrol,Individual,Manual,1
Maruti,Baleno,2006,0.5,22.33,37556,Diesel,Dealer,Manual,5
Mahindra,XUV500,2015,1.97,19.8,73438,Petrol,Individual,Manual,1
Toyota,Fortuner,2024,4.29,7.11,11494,Petrol,Individual,Manual,5
Tata,Nexon,2013,0.5,7.88,49949,Petrol,Dealer,Automatic,2
Toyota,Fortuner,2008,0.5,23.52,8361,Petrol,Individual,Manual,2
Tata,Nexon,2008,0.5,16.12,13810,CNG,Dealer,Automatic,1
Toyota,Etios,2016,4.55,17.63,77829,Diesel,Dealer,Automatic,1
Tata,Tiago,2014,0.5,24.82,190476,Diesel,Dealer,Automatic,4
Mahindra,Scorpio,2023,3.39,7.29,151124,Diesel,Individual,Automatic,2
Maruti,Baleno,2012,0.5,15.74,189592,CNG,Individual,Automatic,0
Honda,City,2014,0.5,22.94,138017,Petrol,Dealer,Automatic,3
Honda,Amaze,2010,0.5,21.84,126728,Diesel,Individual,Manual,1
